Date,iShares Core S&P 500,iShares MSCI Eurozone,iShares MSCI United Kingdom,iShares Latin America 40,iShares MSCI Japan,iShares China Large-Cap,iShares Gold,iShares Silver,iShares 7-10 Year Treasury,iShares TIPS,iShares iBoxx $ Investment Grade
2009-04-03,0.009794486960972137,0.016719795747191245,0.005290398695395004,0.027669373660469686,-0.008323307144597215,0.00486015829417703,-0.01272519241696395,-0.013322456554423368,-0.011478187615632619,-0.006578290536989929,-0.006213009822453475
2009-04-06,-0.00829905471365704,-0.020204461241818007,-0.021978368999850218,-0.021418936896653685,-0.021567273230240037,-0.0016253793181759024,-0.027021677781997534,-0.052391014373385274,-0.0023301627778792755,-0.0007991542519702366,-0.00054862555286599
2009-04-07,-0.023293390421438565,-0.028636047051841574,-0.02786284068429228,-0.012713038343088946,-0.006129883798329395,-0.019751251389314484,0.016506428791738092,0.010877782161609128,0.0025271445987703023,-0.0013925656968987632,-0.00044093681066674885
2009-04-08,0.010992884754246934,0.019636287710660016,-1e-05,0.012856481754152615,0.007379369894148734,0.007253103034503616,-0.001277646078489837,0.0057895567745170455,0.004945398793661026,0.00493481675236802,0.010009208173891015
2009-04-09,0.03989287482123711,0.026579846424522224,0.025868253162371357,0.05256569882562651,0.03666454708739659,0.04391015921945735,-0.003240630958951597,0.00246114762131706,-0.0058858005459218495,-0.0030607798251111496,0.006710899789428803
2009-04-13,0.0011530515384521977,0.015005014706649455,0.01170169328244126,0.008706111543257688,0.0023486721833115387,0.01003690483730597,0.01827915308332979,0.032857675926266934,0.005900529639202578,0.004530950321738624,0.009631564150043136
2009-04-14,-0.017780557986993673,-0.014433235968810344,-0.012476550368625761,-0.02892310469000763,-0.009421797512928643,-0.0031182371894900485,-0.00523900162971307,-0.002396613659469239,0.0051315989281988765,0.00048101132334494754,0.002613700769984083
2009-04-15,0.010750597909250214,0.016875568685046204,0.024336109998835797,0.008545808985084124,0.0047404711798476155,0.031795251768779904,0.002046867582692412,0.0007874664204351,0.0009289671361501594,0.000579427257928321,0.007735174169495384
2009-04-16,0.015081607958552134,0.009584001255929463,0.007912534179817032,0.01729581192968783,0.003536198890757024,-0.0045430400305987335,-0.019738627510518515,-0.03905380587021106,-0.003972741614171094,-0.003740069676479375,0.0042484845265449815
2009-04-17,0.005867292352172603,-0.002202937945945106,-0.0017563751500759184,-0.01335237825394935,0.004701234574410917,-0.015189227401553752,-0.008036907018637175,-0.03151912945432516,-0.008071799925319856,-0.009862405597086444,-0.0012514124665649507
2009-04-20,-0.04114220932252526,-0.05202459600361458,-0.05162888066738385,-0.05376265161845011,-0.022283875963111145,-0.032993682353289304,0.020395743832377033,0.01796945485103414,0.006956574360290024,0.0008852951916727514,-0.005498464556998695
2009-04-21,0.019466754630945337,0.01930996684786319,0.028587838485657113,0.03142996227204537,0.011980271024867161,0.027404480632499405,-0.0010443436734818745,-0.002533186356538365,-0.0038892283422413032,-0.0033891669648484124,0.003114095777746083
2009-04-22,-0.00645633589855581,0.0011272537877176736,-0.02153470662985939,-0.0062448682600616985,0.003544323309812535,-0.033829689753338714,0.006087502771218233,0.022755637907220305,-0.0024294109538290265,0.002483097201373695,-0.002500838535532447
2009-04-23,0.0097814966454129,0.028766700465167338,0.03298717398788515,0.01811450079769934,0.005893468641966115,0.018294841835291797,0.016113475797773957,0.03379048174311212,-0.0002208254965003109,0.005264059975709733,-0.0008430046208573361
2009-04-24,0.014825952875051906,0.016920700306498237,0.013299717189873505,0.019846397365972223,0.015248249181412165,0.019226737550863526,0.010230891315252743,0.01035683531390592,-0.003914393888731094,0.002167389267395524,0.0021774420735388256
2009-04-27,-0.008758871775858258,-0.01955416840678741,-1e-05,-0.04432030432862604,-0.0023221802091102817,-0.04425488595443066,-0.007584895621161537,-0.0007992840427481396,0.004121394433170899,0.0009778754670107348,-0.0012575986214929291
2009-04-28,-0.003261365336479517,-1e-05,-0.014895995437266985,0.007015216828863368,-0.01623270344987564,-0.011016765677187946,-0.013255035948242778,-0.028445992181377156,-0.004862233111207304,-1e-05,-0.003235138863386934
2009-04-29,0.020612182587122895,0.027306607677510208,0.02932316276916398,0.048472577005587665,0.008234971482359587,0.04614358107409584,0.006132634349717957,0.020315202936851694,-0.005416630771204512,-0.004154214376457289,0.004792009269266883
2009-04-30,0.001017460695365523,0.009332244751419538,0.012943208645912318,-0.00799384440782185,-0.005850988096773691,0.0006156997745544002,-0.012559469495091725,-0.02710164521279439,-0.0017144640493316665,-0.00486520617784807,-0.000633793780892501
2009-05-01,0.004903569152148846,0.010324089926209368,0.02728082721125924,0.03420482043060602,0.015275905096911568,0.009068506542179389,-0.003205848095867103,0.008190039406822391,-0.003212509155354315,-0.009687239391647062,0.002486271751884539
2009-05-04,0.03438494779671042,0.042635799763671045,0.02655602317623651,0.05933864888668161,0.026620417055939427,0.08955671536434995,0.018837531738479463,0.04224203788496261,0.0009672416026180741,0.0018208191266821938,0.0023964379614682674
2009-05-05,-0.004168816894028482,-0.014870044847634434,-0.0024252426777641167,0.0015305809036449958,-0.0033822159325236356,-0.024459689965659837,-0.0033821570866120476,0.02416215288075807,-0.00021544310634113994,0.0003031409409104402,0.0032226877215597582
2009-05-06,0.01729630997210907,0.023327421171171148,0.03322528836104133,0.027506213909027855,0.023755726232493002,0.03294477801176887,0.014140271249136305,0.028919338242941572,0.00042906643516782417,0.0040375382265589455,0.004455263494949513
2009-05-07,-0.014078288368394976,-0.01676121870660363,-0.01803910134147335,-0.025877477396773707,-0.02320448679678322,-0.030482770403796877,-0.002454022580113957,0.005917153919925866,-0.008368411482407967,0.0010056580414785632,-0.009593078739715932
2009-05-08,0.02405555586535746,0.05182383970307969,0.04552672127331636,0.03358786963736882,0.04072406418716534,0.045414869467367946,0.0067092050421144744,0.013970556989261418,0.0011896476342325712,0.00040189996881490053,0.006353508017364895
2009-05-11,-0.01952190496595918,-0.03144266326920775,-0.0351409375997056,-0.009748775015458566,-0.009782819007421506,-0.043163449488968886,-0.00233254557838547,-0.0036258296499765974,0.00940274309078859,0.005019381430996228,0.0030011341822164805
2009-05-12,-0.0018599031726761472,0.006358868629126713,0.019002223182309264,-0.010441790408663443,0.005488800884483558,0.00029099770986684703,0.01035398070354443,0.020378507373346233,-0.0006423696689596969,0.003097618808473035,0.0027857301641538434
2009-05-13,-0.024112296918314957,-0.033920889436180435,-0.038849982077016953,-0.045824558869046794,-0.01855893609208381,-0.022985134305360866,0.004407709387739045,-0.014978604228980896,0.004606590764377749,-0.00019924885411637394,-0.0018518494377065542
2009-05-14,0.006851460713310331,0.006884824373557086,0.01616782033695907,0.02274898776259282,0.0011122693034817388,0.005657844810720958,-0.0012067668504264217,0.002896448996207779,0.00010704385514959114,0.0055783564917590844,0.00226787479017565
2009-05-15,-0.007920100930184693,-0.012307347279733705,-0.008750863110986828,-0.018844584470146253,0.010000084095127537,-0.0026648895133308814,0.006151115476298763,-0.005776167617517758,-0.0024526674553004835,0.0020797121164728427,-0.00020607623952129117
2009-05-18,0.028109000162241937,0.0408441127363528,0.04494399674235994,0.0636017190911442,0.008800974881189472,0.058788666270325196,-0.012882099616073228,-0.013798150162768752,-0.005879457990244141,-0.0002964563855015756,-0.0014396036165176263
2009-05-19,-0.0012027640189806732,0.017958187504139245,0.012288849852994055,0.01184171168013548,-0.006543512998635648,0.003925956391544139,0.006635746608243842,0.029455053076400173,-0.0013978761181385746,0.0019775992832220535,0.004018179265317334
2009-05-20,-0.0062412730679098916,0.00914724004563472,0.0068284069141675285,0.005265846037386224,0.013172581138466644,-0.011731666446716082,0.013952961079045423,0.008583751299193754,0.003122630394014614,0.005329170290415464,0.0057462992447407935
2009-05-21,-0.014984385684720936,-0.0035609948894219645,-0.0075355835528005954,-0.022118672737893696,-0.013001320193313015,-0.018372161883841054,0.01744503740089698,0.01702125990248704,-0.010948950869874241,-0.009816368272393294,-0.010203337980530969
2009-05-22,-0.0020139832158601045,0.00487323960185071,-0.002278220414971388,0.013988568431550608,0.0032934350976312476,-0.0011516645047727758,0.002449388993380097,0.011157590356317693,-0.0058604946579792205,0.001785062495346601,-0.0013396902338678185
2009-05-26,0.02667560755902265,0.017458777285060734,0.016742874106786765,0.02847039058183687,0.03282290192870363,0.012395355957104837,-0.004249438159899976,-0.005517236117658975,-0.006659398815890727,-0.004255609694790108,-0.0004130383883470534
2009-05-27,-0.018667999955661263,-0.013027973002997517,-0.00299411550342088,-0.007990958858348218,-0.019067890495788054,0.006833841349288106,-0.0026672966838731105,0.011095689775698636,-0.01132049197582874,-0.0022858717108357185,-0.006918775483327866
2009-05-28,0.013794803024558266,0.01802951273522435,0.0060060967401638354,0.026467186354553363,-0.0064796620042854025,0.02262437000170836,0.00834403853546295,0.024005513257969957,0.005224773538494931,0.0010950734164465459,0.0037434735741226355
2009-05-29,0.018435375213703864,0.005692396388315535,0.024626782645766898,0.007567253778704375,0.018478566008790276,0.03346233193497827,0.02143015336997811,0.03616878438145954,0.01127993046783149,0.01303578055457244,0.014710562201659672
2009-06-01,0.02381201089430296,0.022012475820935462,0.028405139150931014,0.04005570587348628,0.016008418068164776,0.05780000984617395,-0.005089300483671733,-0.007756941401923401,-0.01631951728364678,-0.007975803215209742,-0.0003282746598323172
2009-06-02,0.0012629697914723348,0.02153853146491147,0.006373492093189936,-0.009093107918420218,0.001050346692061277,-0.020490228126994192,0.007203182697467447,0.026058606422782127,0.0033452102970854547,0.007154876048379721,0.007389529491394153
2009-06-03,-0.012613356637127815,-0.03222879797529865,-0.04292736243426276,-0.044804557566014425,-0.02203598398681439,-0.01807859266772316,-0.020418693479993033,-0.03873013693188865,0.006110537156092999,-0.00039466374598817744,0.005094424113391449
2009-06-04,0.009367810740229299,0.009648234737101635,-0.0014702939367330359,0.023453123372475293,0.007511088479256189,0.01920033216844086,0.019045534592413427,0.032364581242184,-0.011597129021371444,-0.01006814915993004,-0.00435886793685869
2009-06-05,0.00042163772742309646,-0.01818743278659185,-0.007363908832320187,-0.0035890053703322433,-0.011714770649447481,0.007484016757932865,-0.02658078877415071,-0.039667298849617394,-0.00994458467289272,-0.0038886674823325196,-0.005292959991023527
2009-06-08,-0.004005671338989325,-0.007849091179561563,0.007418538271823039,-0.00886689849185407,0.005387934645284087,-0.01255129214839179,-0.001706644694010384,-0.01665556270405355,-0.005079102826991422,-0.0039035437694017183,-0.0020487745476165387
2009-06-09,0.004657392182781495,0.007911186806141446,0.005154586272956285,0.007827642562957093,0.008574458874567759,-0.012451326447388666,0.003419124618909919,0.018292649044884923,0.00431043555563515,0.006732773060267316,0.007590413554375841
2009-06-10,-0.002739042672186609,0.0037677561564009032,0.008058542165978011,0.0038831903062948037,0.0010626875282795378,0.028894262471693466,-0.00010642644079617014,-0.001330639018275126,-0.005986346385578045,0.0004989646736046627,-0.0029522765897670444
2009-06-11,0.004436275912784504,0.008445459144243106,0.015988356213024302,0.026527131866882492,0.016985262174471494,0.02425282003828766,-0.0014909412622970963,0.007994662473634229,0.006818349283190139,0.0018958282774708124,0.00347175217189033
2009-06-12,0.0032605800452172318,0.0015507943483104025,-0.007868431720654323,-0.011036633622188763,-0.0010437684579455153,-0.013957768141149685,-0.015998353854045355,-0.03304692638586115,0.005305120452133272,-0.0018922409136390428,0.007426433101336283
2009-06-15,-0.023167772579369417,-0.04180864717867472,-0.03172300110363746,-0.03647220951855501,-0.017764013896876762,-0.03361994760729248,-0.011597593672712958,-0.05468217255481789,0.0044905145276887826,-0.0010978829462351403,0.00030298344120938125
2009-06-16,-0.013307522062465327,-0.014544292938138859,-0.002978625953842462,-0.020339292084882055,-0.010638367592322728,-0.026157394689741764,0.00866317749542067,0.011569041814516012,0.005588766957882463,0.0032963574187181433,-0.0006052985194973104
2009-06-17,-0.0018493933722142364,-0.005903454973269828,0.0,-0.009515298156527963,0.01182801641325204,0.003223336434596824,0.0034789724039954173,0.009292360011992074,-0.0026675103123731114,-0.006570145853180276,0.001211633451804195
2009-06-18,0.005884852388250428,0.003959188981779604,-0.005974230684620885,-0.0017467039681453578,-0.008501562575891186,-0.005087379402717862,-0.006608870349468443,-0.01062320253158655,-0.012147487910367238,-0.0025053863571359303,-0.012712963318507242
2009-06-19,0.005741381159385606,0.013144652759392805,0.024041370089490144,0.007582512225098981,0.016076992481808272,0.002960338011676056,0.002508530699754097,0.0014316037012940264,0.004624754752493354,0.006328803829388718,0.007563321577231941
2009-06-22,-0.03026744163914019,-0.036003827815727196,-0.03741716417850427,-0.05174925891423432,-0.022151657444339223,-0.0233867572545029,-0.014577977864008274,-0.032165819630257886,0.005390584642031682,0.0016971559908736111,0.0036514733722150527
2009-06-23,0.0010050421276182053,0.01784420574157708,0.011174913384723428,0.018786093216237365,0.006507799638024503,-0.00748336018907958,0.00474720943912299,0.005908413879722518,0.003239629750930506,0.004883877061945485,0.008085086041253131
2009-06-24,0.008366689156659834,0.007460233474914091,0.00614004211164465,0.009371290564012424,0.0021552825929191943,0.02988007429359807,0.005274182680871764,0.004405317189489555,-0.0037856033456418192,-0.005157488992985959,-0.0016051074587940528
2009-06-25,0.021241720699918032,0.015819699427236822,0.004576723738743738,0.034142018461063905,0.023655614817837733,0.029555359872512676,0.009399878374994897,0.009502932130179387,0.012516182103412543,0.005782107226532274,0.007832785020902344
2009-06-26,-0.0032496219907990342,-0.006295676414532436,-0.004555872767697089,0.009267381501983252,0.003151330235760419,0.010534404191316682,0.0006497584214297802,0.006516958448874011,0.0013247537887184357,0.0,0.0004981203417839808
2009-06-29,0.010541823912215476,0.016005370929842222,0.01372970194102785,0.004590824480205091,-0.005235717584470834,0.010685560354984691,-0.0025971396375872313,-0.017266171057891078,0.0020950872390932407,0.0006938356660677325,-0.0010962277427930545
2009-06-30,-0.006775555570177394,-0.005251311580708684,-0.006019341700756797,-0.0077117820216996424,-0.007368093038552237,-0.010572586345481638,-0.00998155664025624,-0.020497784487474746,-0.002640795949469532,0.0067352007107888134,-0.0002988477724860106
2009-07-01,0.003021702219143728,0.017146418728356604,0.009073923248882187,0.009776850551039894,0.011654349605484903,0.009111722264354926,0.012921510193707086,0.01269553623616677,-0.0006513470988567705,-0.002093904436871009,-0.0013618613683645153
2009-07-02,-0.02764676697065731,-0.032446323991117514,-0.02401580605112368,-0.029371301523549876,-0.02202221506879114,-0.03306806633504627,-0.011045403675695887,-0.028792312755200267,0.0033100011197012102,-0.0024838188257342753,8.968069211363506e-05
2009-07-06,0.00032315177100901036,-0.0036975571319695544,-0.0015474583006552145,-0.004709010908633449,0.006420759568036182,0.0194882943987978,-0.0059174392336468935,-0.004569229987694979,0.0006517813251301729,-0.00239164551602571,0.002397860888152147
2009-07-07,-0.01965445036517004,-0.03029244394061741,-0.024644310632280498,-0.03689398453934816,-0.010659738582128365,-0.03590231434578888,-0.0005602492021228767,-0.01604053679632127,0.00395838742587824,0.0015813532921836282,-0.004012544916149708
2009-07-08,-0.0004630623651723964,-0.0038267871827460287,-0.012638213038205826,-0.01103954518509136,-1e-05,-0.007890326900814416,-0.016526144261672582,-0.015525962576607478,0.011517659347773334,0.0035650064863813158,0.009131702634011484
2009-07-09,0.0024814876189496837,0.016012483158855572,0.019174678813201073,0.013001368856056471,-1e-05,0.017519206938208253,0.0033486802992693343,-0.0015860051024958921,-0.005870468316145395,-0.008123196403511047,0.00038808571454069683
2009-07-10,-0.002947217322593222,-0.01475140129112167,-0.01412784716492237,-0.00887879662907003,-0.010774187933368307,-0.007546886127957331,0.0004362966001648194,-0.013427527645640858,0.006213406261575138,0.003980185940004887,0.003969629832465026
2009-07-13,0.024238875230285405,0.03165318332121487,0.017491771449218495,0.016651815012726234,0.0021662632937600834,-0.004349617301195919,0.0074627182761278325,0.01278998779296876,-0.0035909819656570374,-0.004084177547798485,-0.00060464342361093
2009-07-14,0.006296401061538125,0.0023507174883053527,0.010154419247465251,0.0002933347628709215,-1e-05,0.01933096682538411,0.0066323579837679995,0.004729369695092366,-0.006652387555490736,-0.0008081373503592737,-0.0021907478332974695
2009-07-15,0.029013446136810405,0.04137659894044383,0.04720360607448743,0.05854598700811315,0.010847687282512796,0.04274798741938907,0.01538639099365675,0.02671957118320163,-0.012945884106907713,-0.0027056257268235806,-0.009253028692962007
2009-07-16,0.008964579908590075,0.015499091258448793,0.0044245398934664275,0.012314340363508713,-0.00430636298723246,-0.007442244775341767,-0.0030425872989542813,0.002287069832105869,0.005986933489380574,0.006197161892088698,0.006910977558331876
2009-07-17,0.00041333933398253085,-0.005100744268712699,-0.008104058487093103,0.004236753908736079,-1e-05,0.01574011410087357,-0.0009877104398174253,0.006101529623644696,-0.006743401627142754,-0.00040814725861242464,-0.0030984578821431808
2009-07-20,0.008986650898287717,0.018857607534045927,0.02447066290399753,0.034103319293398444,0.012935018858847801,0.04015229069028676,0.015648987804770597,0.021250419996139035,0.0036572711691270176,0.0057630219671403575,0.0040878361592909356
2009-07-21,0.0048156512928064325,0.004070458755090444,-0.0029066790263799114,-0.0030088875082529454,0.008509828152962595,-0.004897450867342546,-0.002258384165330797,-0.00893192470340547,0.011174613369088714,0.002265963298717487,0.014121726811515089
2009-07-22,0.0005116909274237125,0.005304158668655145,0.005073719297916512,0.0038179843527802004,0.011605452483186628,-0.00737737148446398,0.0031018497535735923,0.008992242028949726,-0.00592331067791212,-0.002675616203723298,-0.002659752167064645
2009-07-23,0.022110888126563987,0.019579554636754603,0.02166616760653668,0.0266859743696642,0.004165214270285999,0.040563962948017514,-0.0012936040647665748,0.005194509255852586,-0.009705226432481773,-0.004861510849953388,-0.0016824465113477916
2009-07-24,0.004379177143287571,0.004564534982867196,0.00635496013089305,-0.0026631908985130137,0.005187560560461057,0.00474528411693027,0.0012752538217964504,0.010344984090850783,0.002103591992876085,0.00048748404303096014,0.002749842245589006
2009-07-27,0.0028356892624184604,0.006972394563178618,-0.002118198519775506,0.005842577422523542,-0.0020782983819430012,0.009691962725821911,0.003306232215013759,0.013167182078071726,-0.0046722965284836,-0.0018992181593525015,-0.0022704885930613827
2009-07-28,-0.0026452649949097362,-0.012671911893945165,-0.008460501328463588,-0.00847314764792777,-0.0010459297268232037,0.004677002666829754,-0.017282599153559387,-0.02313136497804762,0.001997267039952909,-0.0009067402405541947,0.0038314817150487224
2009-07-29,-0.004887503880056921,-0.005506276345654527,-0.009243322675494148,-0.022149299341118246,0.007251086078716339,-0.03756557122692888,-0.010100095683012223,-0.02959584013766763,0.0006573834940900125,-0.0005084235554831296,0.006270772389092082
2009-07-30,0.01040524946739747,0.016876674887293785,0.02149569051012008,0.024539913956197323,0.011318359192041005,0.017925082859228624,0.004922055928130286,0.009898545394425428,0.00399568101887,0.005676212215058273,0.005450966231201292
2009-07-31,0.002213961271413666,0.013576946894460495,0.00560404341941385,0.0031849516528977373,0.005081942337591915,-0.003343216611274392,0.019730507799088203,0.03395224975585937,0.010071381627427444,0.005247500183602826,0.013181242116079805
2009-08-03,0.015115335666765994,0.02739535115452114,0.035579483045711964,0.04218742286290939,0.017213997099653943,0.04060183764601339,0.00523061865003378,0.024077586007328188,-0.010636318574083693,-0.005172826888919336,-0.009320756850400059
2009-08-04,0.0030695056314998348,-0.001459763379286373,-0.0013575556664757083,0.004828224196320074,-0.0010062123008621093,-0.017686963994894823,0.008820745996729173,0.02279831465352895,-0.002901252548040457,-0.0035960474561695277,-0.005058324678270543
2009-08-05,-0.00288185016564373,-0.0008808112149272696,0.008761968970416877,0.005565435660657658,-0.006988811065469492,-0.023379892188387697,-1e-05,0.011836694897197807,-0.00569557605564568,0.0007905494652998379,0.0001852452783318126
2009-08-06,-0.004578671361583898,-0.008437787666406061,-0.014057074814646953,-0.015383363039653087,-0.0010140967710712723,0.004775822595773537,-0.0020138022255349786,-0.013784156792985214,-1e-05,-0.0016091149360469193,-0.0027419718581365615
2009-08-07,0.012561298022950428,0.00028286241078518846,0.006774324368713346,0.014067763859823511,-0.004029837501021972,-0.0042966882838621386,-0.009203690209545302,0.004878313546810741,-0.0066275597437542196,0.0012908021764362443,-0.0002051600539372711
2009-08-10,-0.0014882259489748429,-0.003525820371239542,-0.014160785488560413,0.0007468756481317606,-1e-05,0.0016644874054039904,-0.008755811527883673,-0.016688298753748488,0.006425194217431884,0.001888169173222053,0.003121318186950338
2009-08-11,-0.013232824349591322,-0.012653224362912541,-0.008895785455621242,-0.023465124737908783,-1e-05,-0.012187819692806846,-0.0006555310239172896,-0.004250245057237301,0.0069440190218668756,0.004377870279528805,0.005159425720442878
2009-08-12,0.011190275326182619,0.015177206647059304,0.004817778746572254,0.014710990746498686,0.00503522447833633,0.004098821130387686,0.0007436573430149129,0.01773308000657343,-0.0027946770067646576,-0.0038820602272543925,-0.008743627982794756
2009-08-13,0.007505744832871319,0.012897303755334221,0.02058001557895157,0.008134634405425011,0.009025933517052453,0.0057679337349401776,0.008381615709986145,0.031370739503264806,0.007809701785348077,0.00327998881347653,0.009681319479784966
2009-08-14,-0.008157017677003765,-0.00898765595167066,-0.006062489385698578,-0.01389527922286975,0.003970188014354847,-0.01772173214235211,-0.007478227220914891,-0.02435074764068772,0.0030933068328552016,-0.00110290021562225,-0.00020376523450320704
2009-08-17,-0.024551961452196226,-0.03595400892400829,-0.03248626429147932,-0.030731721617502084,-0.027760052773576783,-0.04655005007899753,-0.013876565356928761,-0.04713406727613705,0.00684104634605982,0.0035700956366109915,0.001639284786965799
2009-08-18,0.009627202729521066,0.011205478027386095,0.02096899766270217,0.01847893328139889,0.008144647056682008,0.022990003987268647,0.004132152572093272,-0.0021917987615412316,-0.0035221752212596835,0.002170983992594143,-0.0025277063477502815
2009-08-19,0.007827787281693931,0.011980328884284418,0.00752444204244147,0.006732524109579318,0.0030232575018958696,0.0007395576996174868,0.005417723764069415,-0.010942986099501995,0.003734710358845049,0.005032943395243027,0.0031928478790426806
2009-08-20,0.010059907564470127,0.013319613306531707,0.008147621730181086,0.019052660180175773,0.012087044599601814,0.01346976228769543,-0.0026012510936313416,0.009569964433639621,0.0026228806871762644,0.005992226081572859,0.004731055765929092
2009-08-21,0.019435285565697912,0.03185164304881944,0.020893265498053214,0.017178833422038253,0.010946359159062013,0.004423638678197794,0.014278803927428706,0.016048413875307043,-0.010187286052756917,-0.00402026934301274,-0.004536243829307219
2009-08-24,-0.00010684669056053696,0.00027367716314980915,-0.0033122360748312663,-0.00473159734221178,-0.0019807164800260024,-0.009328672248357473,-0.014310941959502489,-0.00144681448664168,0.006181377076617544,0.003525040667141054,0.005116539877856829
2009-08-25,0.0022173134871797495,0.0138670555758172,0.0019781508006165393,-0.006002489647550947,0.00788739458677019,0.003208125483532397,0.004970459795751014,0.010061967421935613,0.002627073702198789,-0.002945112864843159,0.0017230252704803595
2009-08-26,-0.0003965632853825574,-0.00224489005893307,-0.007285218187882681,-0.0032754423011703182,0.0009692821303016286,-0.0066715966337606465,0.0008519235289197835,0.003551267156033887,0.001305176463148493,0.002836325564958896,0.006618227715358648
2009-08-27,0.0030830451584780805,0.00866871968913514,0.0033208354970373877,-0.0025305489335276,0.0029256574059142826,0.0009836157645908938,0.0035422058671810796,-0.0007197394445378935,-0.0027458062062803335,-0.0036316563117652534,-0.004591325249910617
2009-08-28,-0.0004913389907507571,-0.0013975012971279466,0.006629964238804641,-0.005063135438369604,-0.00098568818239957,-0.012168949427368948,0.007176569712334779,0.02981955103478413,0.0022943298590681438,0.00038317783117187585,0.00497563094013238
2009-08-31,-0.008976166562641486,-0.008626372879908684,-0.013861887586382116,-0.02565709818873445,-0.001963282159118719,-0.012569692526987409,-0.004802340218170987,0.008265854176488462,0.0029463129094909435,-0.0008937099345823108,0.004855794852414674
2009-09-01,-0.022373456407307146,-0.03223947508680158,-0.016722561141848113,-0.029189782495283367,-0.014677030864657103,-0.022894948665393988,0.005136370320758088,0.009575946950658887,0.002594911227059571,0.0013887575181537049,-0.005017288044285362
2009-09-02,-0.0038807265525587775,-0.003476561830067393,0.003401496846945351,0.006443231311780595,0.0029792700475459455,0.008070749307144132,0.02459277709199692,0.03116531375432241,0.005459028223091522,0.0015845273382784075,0.0029722041870792193
2009-09-03,0.008091333621303765,0.0072676271044007645,0.012203460100956631,0.01813806067749879,-0.0029704203631294446,0.024793318551050936,0.012988362972978784,0.04270693870737774,-0.003583777235952379,0.0012847142360763453,0.0017200940002681797
2009-09-04,0.01426896569243663,0.020490806536124007,0.015404808377868617,0.021744816544962076,-0.001986141399081709,0.0365424832877006,0.001128385854550995,0.006301221310072158,-0.005994373708419487,-0.00019683452682306424,0.000668147119804674
2009-09-08,0.008889789530646786,0.030259852192228598,0.016491226468262177,0.03025650308932537,0.00895513271106263,0.029905102000331585,-0.0004099040638836371,0.01127109257932113,-0.0023020736045489265,0.0020736662401406036,-0.0025746116913383243
2009-09-09,0.007649936958922465,0.009607256952123056,0.01492526885675205,-0.004977745509817999,0.003944861258260435,-0.004485395579767459,-0.0032799907174131393,-0.005572764997754276,0.0008792241747392904,0.0031539649023539784,-0.0002867183416201957
2009-09-10,0.009898011214958924,0.013050749094465353,0.012787840989261001,0.01976010689300134,0.011787622846971546,0.009722365936037036,0.005347598303040213,0.02179329969542998,0.00746603453954342,0.002358109955432841,0.006598111554666275
2009-09-11,0.0004758009608796243,-0.0032205479504998635,-0.005681850180380921,0.0,-0.0009707256035081935,-0.0044619813729802615,0.010433739389568375,0.005484470044165413,0.0029429504699687303,0.002254673252134909,0.009025898757001327
2009-09-14,0.005421403594620511,0.0056544735998789175,0.0,0.004414792043658133,-0.0038870155691583808,0.0004717841804893208,-0.007288975668078845,-0.01151518388227979,-0.00586767273370381,-0.002249601136624202,-0.005084813593808191
2009-09-15,0.0031217393844600316,0.008835324275336287,0.001269696555999289,0.014651765271251005,-0.007804708421353834,-0.002829370230820416,0.009280089660559598,0.02881675267277317,-0.0020778682851446684,0.0005883115526823524,-0.0005672941001413356
2009-09-16,0.015277327516259875,0.020700751669822992,0.015853129019459677,0.02406769712045409,0.0049160119137376945,0.035705773035595856,0.009901947019958168,0.02145403386600786,-0.0007660298663746401,0.0019587789412225387,0.00312497162199743
2009-09-17,-0.001207425096077186,-0.0031204084363773976,0.0,-0.007990747534898035,-0.009784611111897767,-0.0054792757475448095,-0.004902429908753558,-0.011085101136218967,0.004933770116994474,0.001271175250973089,0.004907777306517369
2009-09-18,0.0006507712081333938,0.0033908731467051645,-0.004369615746861233,0.0033167613561682074,0.00494099384970581,-0.004591474124134409,-0.006334177027303434,-0.014749261872991526,-0.0053460585161700935,-0.004589204183041873,-0.006293020957014339
2009-09-21,-0.0028805379531204878,-0.010657735863339401,-0.015674123265945528,-0.009445115047860275,-0.009833171409508457,-0.013376611119303883,-0.0033390661866161686,-0.009580828748653736,-0.0006586613429973021,-0.0010793849500300157,0.0023634118727282605
2009-09-22,0.0060578523130923045,0.0110352320521665,0.014649679282332295,0.016448069284597855,0.012909745247261073,0.008415236569901063,0.012385759987390221,0.020556120097918296,0.002635307884680582,0.0023568546052674666,0.0023570577354090627
2009-09-23,-0.007959706471316719,-0.007536803345020826,-0.009416089487656598,-0.01782350007855671,-0.01078438024654682,-0.01900787384021474,-0.00792222944799359,-0.020142077141182546,0.0021882468574681013,0.0021553376121108414,0.00046963465520555303
2009-09-24,-0.011636509727245392,-0.01754349825034973,-0.02218007909941644,-0.018624385138088506,0.0009911600644272323,-0.026465004477245313,-0.013342765002031132,-0.03325278802692522,0.0027302713181069915,-0.0009778664660786696,0.0015998606899787493
2009-09-25,-0.004367686515335589,-0.002132224653276227,-0.006480841411915739,0.0041362953283681225,-0.007921082450484729,0.0007283337019907687,-0.0049174657919034415,-0.015634771956129834,0.004029841741814311,0.0014678453123164736,0.0038484728832732795
2009-09-28,0.01678422124873946,0.018429636028578056,0.009132483770716071,0.023261167862389076,0.007984326962667598,0.0033955897408475266,0.0,0.010800513263404588,0.0017368105639696818,0.002052458402048929,0.0025259135922721665
